id,programma_ufficiale,evento_annullato,data inizio,data fine,titolo,sottotitolo,descrizione,rassegna,progetto,tema_dossier,format,categoria_principale,altre_categorie,date_evento,orari_evento,tipo_costo,coorganizzatori_clean,partner,sponsor,artisti,comune,provincia,regione,nazione
4470,SI,NO,01/11/2019,01/11/2019,Lezioni di Scienza con Chris Ferrie,Non è mai troppo presto...L'inatteso incontro dei bambini con la grande scienza!,"con  Chris Ferrie University of Technology Sidney - Centre for Quantum Software and Information  Saluti  Raffaello De Ruggieri Sindaco di Matera  Salvatore Adduce Presidente Fondazione Matera-Basilicata 2019  Massimo Inguscio Presidente del Consiglio Nazionale delle Ricerche CNR  Introduzione  Giampiero Pepe Università di Napoli Federico II e CNR SPIN  Modera  Francesco Cataliotti Università degli Studi di Firenze e European Laboratory for Non Linear Spectroscopy (LENS)  Basta una piccola scintilla per accendere la mente di un bambino! Lo sa bene Chris Ferrie, ricercatore presso il Centro di Quantum Software and Information di Sidney (Australia) ed autore di successo della celebre serie di libri come Quantum Physics for Babies, dove disegni semplici e linguaggio immediato suscitano il piacere della scoperta (anche) nei più piccoli. Come riuscire a comunicare i bambini le leggi dell’Universo o del mondo appartenente all’infinitamente piccolo? E quanto è importante l’alfabetizzazione scientifica fin dalle prime fasce d’età? “Insegniamo ai nostri bambini parole lunghissime come per es. ippopotamo— perchè non insegnare loro anche parole come protone, neutrone, oppure elettrone?” Un incontro per scoprire come promuovere in modo efficace la conoscenza scientifica a scuola ed in famiglia: attraverso molti esempi di grande impatto comunicativo, Chris Ferrie svela le più affascinanti e sconvolgenti rivoluzioni della scienza moderna in grado di provocare nei bambini la tanto ambita serendipità.  Chris Ferrie è ricercatore di Fisica Matematica presso la University of Technology ed il Centre for Quantum Software and Information di Sidney. È autore della serie di libri Baby scienziati rivolta ai piccolissimi, grazie alla quale spiega le idee più complesse alla base della scienza moderna, servendosi di concetti intuitivi ed immediati. La serie, con oltre 200.000 copie vendute negli Stati Uniti, rappresenta un vero e proprio fenomeno editoriale che ha conquistato persino Mark Zuckerberg e famiglia. Delle serie Baby scienziati, sono disponibili i titoli: Relatività generale, Ingegneria spaziale, Fisica quantistica e Ottica fisica, editi da Il Castoro.",Lezioni di Scienza,Future Digs,Continuit&agrave; e Rotture,Conferenza,Education,Scienza;Letteratura,1/11/2019,19:30-20:30,1,"Comune Di Matera, Consiglio Nazionale Delle Ricerche",,,,Matera,Matera,Basilicata,Italia
4665,NO,NO,17/12/2019,17/12/2019,Lezioni Materane di Radio 3,Sarra/Ribba/Racamato/Paolicelli,"Lezioni Materane di Radio 3Intervista al prof. Sabino CosseseOspiti della trasmissioneLe voci liriche di Annamaria Sarra , Gianna Racamato, Gianvito RibbaAl pianoforte Loredana Paolicelli",VIVAVERDI MULTIKULTI,,,Spettacolo,Musica,Education,17/12/2019,19:30-,1,,,,,Matera,Matera,Basilicata,Italia
4634,SI,NO,24/11/2019,24/11/2019,Lezioni Materane di radio3. I Sud Rebibbia-Matera come un respiro di libertà,proiezione e incontro,"PROIEZIONE DEL FILM REBIBBIA-MATERA COME UN RESPIRO DI LIBERTÀ Un film di Tiziana Gagnor A seguire incontro con l’autrice e con Antonella Cristofaro, Rita Ratti, Marina Selene Maldonado Cotero   Conduce Marino Sinibaldi Direttore di Rai Radio3   Tredici studentesse e un musicista detenuti nel carcere romano di Rebibbia intraprendono un viaggio immaginario verso una località a loro sconosciuta: Matera L’esplorazione verso/di Matera, comprende incontri significativi come quello con Mario Carbone, oggi novantacinquenne, grande fotografo e documentarista, che ha accompagnato e fotografato nei primi anni Sessanta il viaggio di Carlo Levi in Lucania. Le detenute riflettono sulla storia di Matera  e fanno un confronto col la loro storie di possibile riscatto. Il musicista offre l’ accompagnamento della sua fisarmonica con la musica composta da lui stesso. Se i Sassi, che abitano da millenni quel paesaggio ancestrale, hanno saputo raccontare il faticoso vivere dell'uomo, il superamento della vergogna e del pregiudizio, così lo spazio moltiplicato del carcere, colto nella sua quotidianità, durante il dipanarsi di questo film assiste a un percorso di scoperta e di riscatto. L’esplorazione verso/di Matera, con il suo carico di verità, di mito e di umanità, si fa occasione di importanti incontri, di rivelazioni e di esperienze attese 'come un respiro di libertà'.  La profondità e la poesia dei testi delle detenute s’ intreccia alla loro quotidianità, con un tocco lieve, contraddistinto da uno sguardo cinematografico di autentico rispetto per questo percorso non comune.",Lezioni materane di Radio3. I Sud,Future Digs,Continuit&agrave; e Rotture,Conferenza,Education,Cinema,24/11/2019,18:00-19:30,1,Rai Radio 3,,,,Matera,Matera,Basilicata,Italia
4752,SI,NO,17/12/2019,17/12/2019,Lezioni Materane di Radio3. I Sud. Le questioni Meridionali con Sabino Cassese,"Sud, industria, burocrazia",con  Sabino Cassese  conduce  Marino Sinibaldi  Direttore di Rai Radio3   interventi musicali di  Gianna Racamato  Mezzosoprano  Gianvito Ribba  Basso  Loredana Paolicelli  Pianoforte ,Lezioni materane di Radio3. I Sud,Future Digs,Continuit&agrave; e Rotture,Conferenza,Education,Musica,17/12/2019,19:00-20:30,1,Rai Radio 3,,,"Sabino Cassese,Loredana Paolicelli,Gianvito Ribba,Gianna Racamato",Matera,Matera,Basilicata,Italia
4334,SI,NO,06/12/2019,06/12/2019,Lì dove l'ombra appare,Abitare Futuro,"“Lì dove l'ombra appare” (2004), poneva un corpo femminile al centro di un complesso progetto scenico. Quindici anni dopo, l’autrice torna a quel testo come puro reperto archeologico, privato di tutto l'apparato tecnologico e performativo che ne era parte, “Lì dove l'ombra appare [remixed]” si apre allo spazio domestico e a esiti ignoti.",Lì dove l'ombra appare - La Rassegna,Altofest Matera Basilicata 2019,Riflessioni e Connessioni,Festival,Arte Contemporanea,,6/12/2019,11:00-12:00,2,,,,Isabella Bordoni,Montescaglioso,Matera,Basilicata,Italia
4442,SI,NO,07/12/2019,08/12/2019,Lì dove l'ombra appare,Abitare Futuro,"“Lì dove l'ombra appare” (2004), poneva un corpo femminile al centro di un complesso progetto scenico. Quindici anni dopo, l’autrice torna a quel testo come puro reperto archeologico, privato di tutto l'apparato tecnologico e performativo che ne era parte, “Lì dove l'ombra appare [remixed]” si apre allo spazio domestico e a esiti ignoti.  **ATTENZIONE: Solo sabato 7 Dicembre il Comune di Montescaglioso potrà essere raggiunto tramite il servizio navetta 'Altofest Matera Basilicata 2019, Abitare Futuro' con partenza da Matera, Piazza Matteotti.Per info e prenotazioni, rivolgersi a Ridola Viaggi, Via Domenico Ridola, 54 (MT) | 0835/314233 escursioni@ridolaviaggi.it www.ridolaviaggi.it",Lì dove l'ombra appare - La Rassegna,Altofest Matera Basilicata 2019,Riflessioni e Connessioni,Festival,Arte Contemporanea,,"07/12/2019,08/12/2019",19:30-20:30,2,,,,Isabella Bordoni,Montescaglioso,Matera,Basilicata,Italia
2917,NO,NO,12/05/2019,12/05/2019,Libellule... che passione!,Giornata dedicata alla conoscenza delle libellule,"Nell’ambito del programma Eventi-Natura 2019 dell’Oasi LIPU Gravina di Laterza - realizzato grazie al contributo della Provincia di Taranto e del Comune di Laterza - domenica 12 maggio, alle 10.00, si terrà l’evento “Libellule… che passione!”.  Supportati dal dott. Fabio Mastropasqua, entomologo, assisteremo a una diaproiezione sulle libellule e le damigelle delle gravine e percorreremo i sentieri dell’Oasi alla ricerca di questi splendidi e variopinti insetti.  Contributo di partecipazione: 2,50 €. Per partecipare all'evento è necessario prenotarsi, esclusivamente per via telefonica, chiamando i numeri sotto indicati.Programmaore 10,00 Registrazione dei partecipanti il centro visite dell'Oasiore 10,15 Inizio presentazione in aulaore 11,15 Escursione in Oasiore 13,00 Rientro al centro visite Info e prenotazioni 339.3311947 - 320.3898712",,,,Conferenza,Scienza,,12/5/2019,10:00-13:00,2,,,,,Laterza,Taranto,Puglia,Italia
2097,NO,NO,01/04/2019,06/04/2019,Libr...ando Libr...ando 2019,Il diritto ad essere lettori -VIIa edizione,"L'evento pevede gare di lettura con fasi eliminatorie, semifinali e finali, fra gruppi di bambini, ragazzi e adulti, differenziati per classi d’età, che dovranno dar prova di conoscenza di un testo e del relativo autore, come individuato da un’apposita giuria. Le gare si terranno orientativamente durante la prima settimana di aprile 2019 (dal 1° al 6 aprile 2019).  Vengono interessate: 1) le Scuole di ogni ordine e grado, attraverso la formazione e l’adesione di gruppi di  5 bambini/ragazzi, di fasce d’età e scolarizzazione omogenee, così suddivise (Scuola per l’Infanzia, Scuola Primaria prime e seconde classi; Scuola Primaria (terze, quarte e quinte classi); Scuola Secondaria Primo Grado (prime e seconde classi); Scuola Secondaria Primo Grado (Terze classi); Scuola Secondaria Secondo Grado (prime e seconde classi) Scuola Secondaria Secondo Grado (terze, quarte e quinte classi); 2)  Associazioni, Enti, Organismi o formazioni spontanee di cittadini, sempre organizzati in gruppi di 5. Tutti i partecipanti dovranno formulare la propria adesione attraverso un modulo appositamente predisposto ed allegato, da inoltrarsi entro il 26 gennaio 2019. Tutti i partecipanti verranno a avvisati per tempo del calendario delle gare.     ",,,,Laboratorio,Letteratura,Education,"01/04/2019,02/04/2019,03/04/2019,04/04/2019,05/04/2019,06/04/2019",,1,,,,,Ferrandina,Matera,Basilicata,Italia
2390,SI,NO,16/03/2019,16/03/2019,LibroCirco: presentazione del libro Aiaccio di Biagio Russo,Presentazione libro con letture circensi,"Presentazione del libro 'Aiaccio' di Biagio Russo, illustrato da Daniela Pareschi, con letture circensi di Emanuele Cristallo e performances di Elena Cavaliere in arte Lelè ParacetaClown. ACCEDI alle performance del Petit Chapiteau con passaporto, fino all'esaurimento dei 250 posti.",Circo come innovazione,CIRCUS+,Futuro Remoto,Conferenza,Circo,Letteratura,16/03/2019,18:00-20:00,2,,,,,Matera,Matera,Basilicata,Italia
2834,NO,NO,04/05/2019,04/05/2019,Ligabue,RADIOFRECCIA,I Radiofreccia sono una tribute band di Ligabue di Bari. Lo spettacolo comprende tutti i brani più amati di Ligabue: dai più Rock e coinvolgenti come 'Balliamo sul mondo' alle dolci ballate come 'Piccola stella senza cielo'.    ,,,,Concerto,Musica,,4/5/2019,21:30-,1,,,,,Matera,Matera,Basilicata,Italia
3130,NO,NO,08/06/2019,08/06/2019,Ligabue - Tribute Band| Bari,RADIOFRECCIA,"Ritornano al Tablao i Radiofreccia dopo il successo ottenuto un mese fa. Il gruppo è molto apprezzato per la somiglianza vocale del cantante nonché per la fedeltà, nei suoni e negli arrangiamenti, di tutta la band.Il gruppo intrattiene il pubblico con uno spettacolo che comprende tutti i brani più amati di Ligabue: dai più rock e coinvolgenti come “Balliamo sul mondo” alle dolci ballate come 'Piccola stella senza cielo”, passando da brani irrinunciabili come “Certe notti” e “Urlando contro il cielo” e pronti per il nuovo album Start in uscita a marzo con il nuovo singolo Luci d'America",,,,Concerto,Musica,,8/6/2019,,1,,,,,Matera,Matera,Basilicata,Italia
2382,NO,SI,09/03/2019,09/03/2019,Ligabue / Tribute band / Radio freccia,RADIOFRECCIA,"I Radiofreccia sono una tribute band di Ligabue di Bari. Il gruppo è molto apprezzato per la somiglianza vocale del cantante nonché per la fedeltà, nei suoni e negli arrangiamenti, di tutta la band.Il gruppo intrattiene il pubblico con uno spettacolo che comprende tutti i brani più amati di Ligabue: dai più rock e coinvolgenti come “Balliamo sul mondo” alle dolci ballate come 'Piccola stella senza cielo”, passando da brani irrinunciabili come “Certe notti” e “Urlando contro il cielo” e pronti per il nuovo album Start in uscita a marzo con il nuovo singolo Luci d'America",,,,Concerto,Musica,,9/3/2019,21:00-,1,El Tablao,,,,Matera,Matera,Basilicata,Italia
3153,SI,NO,21/06/2019,21/06/2019,Light My Fire Festival,Comune di Pignola,"Il più tangibile di tutti i misteri visibili, il fuoco è un simbolo naturale di vita e passione, sebbene sia l'unico elemento nel quale nulla possa davvero vivere. E il tempo di Pignola, da secoli, ravviva e arde tra le fiamme delle sue tradizioni, di quella cultura che trova nello sbarramento dei fuochi della Uglia il fonte battesimale in cui immergersi e rinascere, l'eresia notturna in cui trascinare l'immagine annerita della Vergine, costringendo angeli e divinità di ogni tempo a distogliere lo sguardo. Pignola è il cuore di una fiamma che divampa lungo l'Appenino. PROGRAMMA 21 Giugno ( Piazza Attrezzata) h 17:30 - The Big Fire Night: spettacolo dei pupils del corso di inglese 'Learn&Play English' h 18:00 - Folklore è Inclusione, III edizione - festival del folklore h 21:00 - Chico in concerto h 21:30 - 'O Zulù dei 99 Posse in concerto",,Capitale per un giorno,Utopie e Distopie,Spettacolo,Teatro,Arte Classica;Digitale;Education;Musica,21/06/2019,16:30-23:00,1,Comune Di Pignola,,,,Pignola,Potenza,Basilicata,Italia
3156,SI,NO,22/06/2019,22/06/2019,Light My Fire Festival,Comune di Pignola,"Il più tangibile di tutti i misteri visibili, il fuoco è un simbolo naturale di vita e passione, sebbene sia l'unico elemento nel quale nulla possa davvero vivere. E il tempo di Pignola, da secoli, ravviva e arde tra le fiamme delle sue tradizioni, di quella cultura che trova nello sbarramento dei fuochi della Uglia il fonte battesimale in cui immergersi e rinascere, l'eresia notturna in cui trascinare l'immagine annerita della Vergine, costringendo angeli e divinità di ogni tempo a distogliere lo sguardo. Pignola è il cuore di una fiamma che divampa lungo l'Appenino. 22 Giugno  La Capitale del Fuoco h 16:30 - Animazione per bambini (Viale Marconi) h 18:00 - Cerimonia ufficiale di apertura di Pignola Capitale per un Giorno (piazza V. Emanuele). h 20:30 - La Uglia di Pignola, la Uglia di Anzi e la Iaccara di Potenza in corteo (partenza in piazza V. Emanuele) h 21:30 - Accensione della Iaccara e il rito delle Uglie (piazza Attrezzata) h 22:30 - Lucania Power e la Taranta Infuocata in concerto **Il Comune di Pignola potrà essere raggiunto tramite il servizio navetta 'Capitale per un giorno' con partenza da Matera. Per info e prenotazioni, rivolgersi a Ridola Viaggi, Via Domenico Ridola, 54 (MT) | 0835/314233 escursioni@ridolaviaggi.it www.ridolaviaggi.it",,Capitale per un giorno,Utopie e Distopie,Spettacolo,Teatro,Arte Classica;Digitale;Education;Musica,22/06/2019,16:30-23:00,1,Comune Di Pignola,,,,Pignola,Potenza,Basilicata,Italia
3157,SI,NO,23/06/2019,23/06/2019,Light My Fire Festival,Comune di Pignola,"Il più tangibile di tutti i misteri visibili, il fuoco è un simbolo naturale di vita e passione, sebbene sia l'unico elemento nel quale nulla possa davvero vivere. E il tempo di Pignola, da secoli, ravviva e arde tra le fiamme delle sue tradizioni, di quella cultura che trova nello sbarramento dei fuochi della Uglia il fonte battesimale in cui immergersi e rinascere, l'eresianotturna in cui trascinare l'immagine annerita della Vergine, costringendo angeli e divinità di ogni tempo a distogliere lo sguardo. Pignola è il cuore di una fiamma che divampa lungo l'Appenino. PROGRAMMA 23 Giugno  h 7:30 - 'Se Fossi Foco...': il fuoco nella vita, nel mito e nella tradizione - tavola rotonda (Palazzo Gaeta) h 21:00 - 'Focus': festival di cortometraggi e video artistici sul fuoco (Piazza Attrezzata) h 23:00 -  Shake Beat Dj Set & Silvio Giordano visual performance (Piazza Attrezzata)",,Capitale per un giorno,Utopie e Distopie,Spettacolo,Teatro,Arte Classica;Digitale;Education;Musica,23/06/2019,16:30-23:00,1,Comune Di Pignola,,,,Pignola,Potenza,Basilicata,Italia
2671,NO,NO,12/04/2019,12/04/2019,Lisa&theFools live @1806 Café,Lisa&theFools live @1806 Café,"Torna al 1806 café il live di Lisa & the Fools! New wave, punk, post-punk, dark wave, synth-pop, new romantic, shoegazing, '80",,,,Concerto,Musica,,12/4/2019,22:00-,1,,,,,Matera,Matera,Basilicata,Italia
2476,NO,NO,10/05/2019,11/05/2019,Lo Squilibrio Muscolare Oro-Facciale In Età Evolutiva -Adolescenziale Ed Adulta - Andretta,,"La Motricità Oro-facciale è una branca della foniatria e logopedia volta allo studio, ricerca, prevenzione, valutazione, diagnostica, educazione e rieducazione dei disturbi congeniti o acquisiti del complesso miofunzionale  oro-facciale e cervicale, nelle varie fasce di età,  in continua espansione ed evoluzione a livello internazionale. In ambito logopedico le alterazioni delle funzioni orali (respirazione, suzione-masticazione, deglutizione, articolazione verbale fonatoria, mimica orofacciale) richiedono un approccio olistico e multi- interdisciplinare indispensabile per offrire al paziente la migliore cura in tempi ottimali e con il massimo del risultato possibile per una migliore qualità della vita. Scopo del corso è quello di apportare le conoscenze teoricopratiche a tutti i professionisti che operano direttamente o indirettamente alla prevenzione, alla diagnostica, cura e riabilitazione della persona, nelle varie fasce di età, affetta da squilibrio muscolare orofacciale. Nostro scopo è dunque presentare una metodologia terapeutica chiaramente oggettivabile attraverso precisi strumenti di osservazione - valutazione al fine di sviluppare un programma d’intervento educativo - rieducativo soddisfacente. Questo, per rispondere in modo sempre più completo alle richieste delle varie figure professionali (medici e non) ed alle esigenze sempre più numerose dell’utenza nelle varie fasce di età.",TERAPIA MIOFUNZIONALE,,,Conferenza,Scienza,,"10/05/2019,11/05/2019",09:00-18:30,2,,,,,Bari,Bari,Puglia,Italia
